CD_TIPO,FL_PARADO,FL_PROGRAMAR,ID_CLIENTE,CD_MAQUINA,SQ_CHECKITEM,NR_ORDEM,DS_INSPECAO,DS_OBS,DT_CKECKITEM,DT_INICIO,DT_TERMINO,TP_RECORRENCIA,QT_RECORRENCIA,ST_CHECKITEM,ID_CKOS
PRE,N,S,1,AR COND. SC 37,8919,21,"Lavar / Limpar as serpentinas do evaporador e bandejas, com remoção do biofilme sem o uso de produtos desengraxantes e corrosivos",,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 37,8920,22,Verificar a operação dos amortecedores de vibração,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 37,8921,23,Verificar os vazamentos nas ligações dos flexíveis,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 37,8922,24,Verificar o ocionamento mecânico do registro de ar (damper),,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 37,8923,25,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 37,8924,26,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 37,8925,27,Medir a tensão de alimentação,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SCA 06,9642,16,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 06,9643,17,Verificar e corrigir os residuos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 06,9644,18,Aplicar produto de anticorrosão na bandeja e estrutura e eliminar pontos de oxidação e aplicar  anticorrosivo.,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9645,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9646,2,Limpar / substituir o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9647,3,"Verificar e eliminar sujeira,danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9648,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9649,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9650,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9651,7,Lavar/limpar as serpentinas do evaporizador e bandejas com remoção do biofilme(lodo),,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9652,8,Limpeza da volutra do ventilador(carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9653,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 07,9654,10,"Revisar e eliminar sujeira,danos e corrosão no gabinete,na moldura da serpentina,",,2016-10-31T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SCA 07,9655,,,,2016-10-31T00:00:00,,,RTM,0,A,
PRE,N,S,1,AR COND. SCA 07,9656,11,Verificar o estado de conservação do isolamento termoacustico,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9657,12,Destravar/ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9658,13,Testar o issolamento do motor elétrico com megger,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9659,14,Medir tensão de fases,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9660,15,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9661,16,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9662,17,Verificar e corrigir os residuos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 07,9663,18,Aplicar produto de anticorrosão na bandeja e estrutura e eliminar pontos de oxidação e aplicar  anticorrosivo.,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9664,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9665,2,Limpar / substituir o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9666,3,"Verificar e eliminar sujeira,danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9667,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9668,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9669,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9670,7,Lavar/limpar as serpentinas do evaporizador e bandejas com remoção do biofilme(lodo),,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9671,8,Limpeza da volutra do ventilador(carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9672,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 08,9673,10,"Revisar e eliminar sujeira,danos e corrosão no gabinete,na moldura da serpentina,",,2016-10-31T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SCA 08,9674,,,,2016-10-31T00:00:00,,,RTM,0,A,
PRE,N,S,1,AR COND. SCA 08,9675,11,Verificar o estado de conservação do isolamento termoacustico,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9676,12,Destravar/ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9677,13,Testar o issolamento do motor elétrico com megger,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9678,14,Medir tensão de fases,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9679,15,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9680,16,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9681,17,Verificar e corrigir os residuos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 08,9682,18,Aplicar produto de anticorrosão na bandeja e estrutura e eliminar pontos de oxidação e aplicar  anticorrosivo.,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9683,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9684,2,Limpar / substituir o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9685,3,"Verificar e eliminar sujeira,danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9686,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9687,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9688,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9689,7,Lavar/limpar as serpentinas do evaporizador e bandejas com remoção do biofilme(lodo),,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9690,8,Limpeza da volutra do ventilador(carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9691,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 09,9692,10,"Revisar e eliminar sujeira,danos e corrosão no gabinete,na moldura da serpentina,",,2016-10-31T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SCA 09,9693,,,,2016-10-31T00:00:00,,,RTM,0,A,
PRE,N,S,1,AR COND. SCA 09,9694,11,Verificar o estado de conservação do isolamento termoacustico,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9695,12,Destravar/ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9696,13,Testar o issolamento do motor elétrico com megger,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9697,14,Medir tensão de fases,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9698,15,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9699,16,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9700,17,Verificar e corrigir os residuos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 09,9701,18,Aplicar produto de anticorrosão na bandeja e estrutura e eliminar pontos de oxidação e aplicar  anticorrosivo.,,2016-10-31T00:00:00,,,RSM,1,A,3
PRE,N,S,1,AR COND. SCA 10,9702,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 10,9703,2,Limpar / substituir o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 10,9704,3,"Verificar e eliminar sujeira,danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 10,9705,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 10,9706,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 10,9707,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 10,9708,7,Lavar/limpar as serpentinas do evaporizador e bandejas com remoção do biofilme(lodo),,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SCA 10,9709,8,Limpeza da volutra do ventilador(carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9169,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9170,2,Limpar / Substituir o elemento filtrante,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9171,3,"Verificar / Eliminar sujeira, danos e corrosão do filtro ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9172,4,Verificar / Eliminar as frestas dos filtros,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9173,5,Verificar a tensão e o alinhamento das correias para evitar escorregamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9174,6,"Inspeção visual dos acoplamentos, atuadores, vedações e tomada de ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9175,7,Verificar operação de drenagem de água da bandeja,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9176,8,Verificar a temperatura externa dos motores,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9177,9,Verificar a vedação dos painéis de fechamento do gabinete,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9178,10,Limpar o gabinete do condicionador,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9179,11,Verificar / Retirar sujeira e água da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9180,12,Verificar / Retirar corpos estranhos da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9181,13,"Verificar / Retirar obstáculos, retorno e tomada de ar externo de sala de máquinas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9182,14,Limpar / Substituir o elemento filtrante da tomada de ar externa,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9183,15,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9184,16,"Verificar / Ajustar aperto dos parafusos de fixação dos mancais, polias, acoplamento, motor e estruturas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9185,17,Verificar a temperatura da linha de sucção e filtro secador,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9186,18,"Verificar / Eliminar sujeira, danos e corrosão no gabinete, na moldura da serpentina e bandeja",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9187,19,Verificar ruídos nos mancais,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9188,20,"Verificar / Eliminar sujeira, danos e corrosão do ventilador",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 49,9189,21,"Lavar / Limpar as serpentinas do evaporador e bandejas, com remoção do biofilme sem o uso de produtos desengraxantes e corrosivos",,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 49,9190,22,Verificar a operação dos amortecedores de vibração,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 49,9191,23,Verificar os vazamentos nas ligações dos flexíveis,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 49,9192,24,Verificar o ocionamento mecânico do registro de ar (damper),,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 49,9193,25,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 49,9194,26,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 49,9195,27,Medir a tensão de alimentação,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 50,9196,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9197,2,Limpar / Substituir o elemento filtrante,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9198,3,"Verificar / Eliminar sujeira, danos e corrosão do filtro ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9199,4,Verificar / Eliminar as frestas dos filtros,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9200,5,Verificar a tensão e o alinhamento das correias para evitar escorregamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9201,6,"Inspeção visual dos acoplamentos, atuadores, vedações e tomada de ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9202,7,Verificar operação de drenagem de água da bandeja,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9203,8,Verificar a temperatura externa dos motores,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9204,9,Verificar a vedação dos painéis de fechamento do gabinete,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9205,10,Limpar o gabinete do condicionador,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9206,11,Verificar / Retirar sujeira e água da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9207,12,Verificar / Retirar corpos estranhos da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9208,13,"Verificar / Retirar obstáculos, retorno e tomada de ar externo de sala de máquinas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9209,14,Limpar / Substituir o elemento filtrante da tomada de ar externa,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9210,15,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9211,16,"Verificar / Ajustar aperto dos parafusos de fixação dos mancais, polias, acoplamento, motor e estruturas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9212,17,Verificar a temperatura da linha de sucção e filtro secador,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9213,18,"Verificar / Eliminar sujeira, danos e corrosão no gabinete, na moldura da serpentina e bandeja",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9214,19,Verificar ruídos nos mancais,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9215,20,"Verificar / Eliminar sujeira, danos e corrosão do ventilador",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 50,9216,21,"Lavar / Limpar as serpentinas do evaporador e bandejas, com remoção do biofilme sem o uso de produtos desengraxantes e corrosivos",,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 50,9217,22,Verificar a operação dos amortecedores de vibração,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 50,9218,23,Verificar os vazamentos nas ligações dos flexíveis,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 50,9219,24,Verificar o ocionamento mecânico do registro de ar (damper),,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 50,9220,25,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 50,9221,26,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 50,9222,27,Medir a tensão de alimentação,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 51,9223,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9224,2,Limpar / Substituir o elemento filtrante,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9225,3,"Verificar / Eliminar sujeira, danos e corrosão do filtro ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9226,4,Verificar / Eliminar as frestas dos filtros,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9227,5,Verificar a tensão e o alinhamento das correias para evitar escorregamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9228,6,"Inspeção visual dos acoplamentos, atuadores, vedações e tomada de ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9229,7,Verificar operação de drenagem de água da bandeja,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9230,8,Verificar a temperatura externa dos motores,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9231,9,Verificar a vedação dos painéis de fechamento do gabinete,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9232,10,Limpar o gabinete do condicionador,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9233,11,Verificar / Retirar sujeira e água da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9234,12,Verificar / Retirar corpos estranhos da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9235,13,"Verificar / Retirar obstáculos, retorno e tomada de ar externo de sala de máquinas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9236,14,Limpar / Substituir o elemento filtrante da tomada de ar externa,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9237,15,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9238,16,"Verificar / Ajustar aperto dos parafusos de fixação dos mancais, polias, acoplamento, motor e estruturas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9239,17,Verificar a temperatura da linha de sucção e filtro secador,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9240,18,"Verificar / Eliminar sujeira, danos e corrosão no gabinete, na moldura da serpentina e bandeja",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9241,19,Verificar ruídos nos mancais,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9242,20,"Verificar / Eliminar sujeira, danos e corrosão do ventilador",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 51,9243,21,"Lavar / Limpar as serpentinas do evaporador e bandejas, com remoção do biofilme sem o uso de produtos desengraxantes e corrosivos",,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 51,9244,22,Verificar a operação dos amortecedores de vibração,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 51,9245,23,Verificar os vazamentos nas ligações dos flexíveis,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 51,9246,24,Verificar o ocionamento mecânico do registro de ar (damper),,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 51,9247,25,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 51,9248,26,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 51,9249,27,Medir a tensão de alimentação,,2016-10-27T00:00:00,,,RTM,1,A,2
PRE,N,S,1,AR COND. SC 52,9250,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9251,2,Limpar / Substituir o elemento filtrante,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9252,3,"Verificar / Eliminar sujeira, danos e corrosão do filtro ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9253,4,Verificar / Eliminar as frestas dos filtros,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9254,5,Verificar a tensão e o alinhamento das correias para evitar escorregamento,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9255,6,"Inspeção visual dos acoplamentos, atuadores, vedações e tomada de ar",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9256,7,Verificar operação de drenagem de água da bandeja,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9257,8,Verificar a temperatura externa dos motores,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9258,9,Verificar a vedação dos painéis de fechamento do gabinete,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9259,10,Limpar o gabinete do condicionador,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9260,11,Verificar / Retirar sujeira e água da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9261,12,Verificar / Retirar corpos estranhos da casa de máquinas,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9262,13,"Verificar / Retirar obstáculos, retorno e tomada de ar externo de sala de máquinas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9263,14,Limpar / Substituir o elemento filtrante da tomada de ar externa,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9264,15,Limpar interna e externamente a carcaça e o rotor,,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9265,16,"Verificar / Ajustar aperto dos parafusos de fixação dos mancais, polias, acoplamento, motor e estruturas",,2016-10-27T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SC 52,9266,17,Verificar a temperatura da linha de sucção e filtro secador,,2016-10-27T00:00:00,,,RME,1,A,1
